,0,1,2,3,4,5,6,7,8
0,-1.6651766465716398,-1.6651766465716398,-1.005134303558338,-1.5423852084739573,-1.622244824708869,-0.40030647295178196,0.2763062210748125,-0.35851771835038754,-0.6592992179785475
1,-0.3296866379494245,-0.3296866379494245,-1.005134303558338,0.11951577308936744,0.14096924327190757,-1.0741459594107532,-0.6996886476743587,0.5947592981340446,1.976923263557808
2,-0.12717054111954826,-0.12717054111954826,-1.005134303558338,-0.19209066095375596,-0.12380382634236739,1.9322148263292707,0.2763062210748125,-0.7236025331742126,-0.9962599862952246
3,-1.3067869397801855,-1.3067869397801855,-1.005134303558338,-0.19209066095375596,-0.12380382634236739,-1.6443178325683436,-1.5538885118643786,0.7164542364086529,-0.3487667452161197
4,-0.040662680859542076,-0.040662680859542076,-1.005134303558338,-1.5423852084739573,-1.4459234179107914,0.6363696600620191,-0.6996886476743587,-0.7236025331742126,-1.0094741340723492
5,0.7769761274043873,0.7769761274043873,0.9948919228602968,1.1582038865664452,1.0225762772622957,-1.696151639219034,2.471885967691457,0.7367367261210876,1.098182436379023
6,-1.6524197270862933,-1.6524197270862933,-1.005134303558338,-1.4385163971262496,-1.4459234179107914,1.2583753398703,-0.2116912132997729,-0.6627550640369084,-0.8046548435269181
7,1.3629971162624936,1.3629971162624936,0.9948919228602968,-0.3998282836491717,-0.30012523314044504,0.7400372733633993,0.7643036554493984,-0.6830375537493432,-0.9500104690752885
8,0.37014999194200804,0.37014999194200804,0.9948919228602968,0.5349910184801985,0.5820637196842602,0.7918710800140895,0.03189879581852941,0.8381491746832613,0.35158308697148355
9,-1.5826553236508043,-1.5826553236508043,-1.005134303558338,-1.4385163971262496,-1.622244824708869,-1.3333149926642034,1.1305060852648328,-0.6424725743244737,-0.646085070201423
10,-1.6101624312910827,-1.6101624312910827,-1.005134303558338,-1.3346475857785418,-1.358053673928911,0.6363696600620191,-0.4560986385560562,-0.6830375537493432,-0.04484134634225414
11,1.128588720719251,1.128588720719251,0.9948919228602968,0.7427286411756142,0.5820637196842602,1.36204295317168,0.03189879581852941,-0.622190084612039,-0.9434033951867262
12,-0.49732053306155627,-0.49732053306155627,-1.005134303558338,0.5349910184801985,0.4936120568680628,1.0510401132675393,-0.2116912132997729,-0.2571052697882139,0.5762235991826016
13,0.17480966232263923,0.17480966232263923,0.9948919228602968,-1.126909963083126,-1.0932806043146361,-0.08930363304764188,-0.6996886476743587,-0.4193651874876917,-0.28269600633049674
14,0.5521354214751547,0.5521354214751547,0.9948919228602968,0.11951577308936744,0.14096924327190757,-1.747985445869724,0.5198962301931148,1.4060588866314334,1.1972885447074573
15,-0.07674084377903774,-0.07674084377903774,-1.005134303558338,-1.126909963083126,-1.1817322671308335,-0.9186445394586827,0.2763062210748125,-0.11512784180117082,0.25247697864304913
16,0.44290429838187495,0.44290429838187495,0.9948919228602968,0.8465974525233221,0.8462548704642181,-1.229647379362823,0.2763062210748125,0.7975841952583919,1.7522827513466899
17,0.307362028850068,0.307362028850068,0.9948919228602968,-1.0230411517354185,-1.1817322671308335,-0.08930363304764188,1.1305060852648328,-0.4802126566249959,0.6489014119567869
18,1.0931085384006312,1.0931085384006312,0.9948919228602968,1.2620726979141532,1.0225762772622957,-1.3333149926642034,-0.2116912132997729,3.8399576521236005,1.1576461013760835
19,0.07275430643986695,0.07275430643986695,0.9948919228602968,-0.8153035290400027,-1.0932806043146361,-0.8668107328079927,2.716293392947741,-0.7236025331742126,-1.0094741340723492
20,-1.1166291087017388,-1.1166291087017388,-1.005134303558338,0.11951577308936744,0.14096924327190757,1.31020914652099,1.6185035196394182,0.6758892569837834,0.021229392543368808
21,-1.0058033706727907,-1.0058033706727907,-1.005134303558338,1.2620726979141532,1.111027940078493,-0.6076416995545424,-1.5538885118643786,1.8319911705925627,0.7281862986195343
